,R2,rmse,R2_classic
2003,0.5656524244277022,8.0884209338513,-0.16672873095598773
2004,0.7447874413437342,6.664800740258279,0.6885489932422022
2005,0.7718414545077905,4.954560401439673,0.6415425484323856
2006,0.833364908648084,4.172157046654975,0.827572576959381
2007,0.707922036975579,5.103869463623437,0.6763582213421385
2008,0.6345796208308591,5.208833222963622,0.5206521900233521
2009,0.7122991596786744,4.350857085546722,0.6557528547148044
2010,0.726959738323614,4.529731773617416,0.6127491104368941
2011,0.6934114541011096,4.784800850002364,0.6848807606975547
2012,0.5872467623043143,6.723246692060091,0.5677960898007244
2013,0.760395403882784,5.313835690055645,0.6457745372886745
2014,0.8049491822320254,4.080674252174867,0.7869014601577207
2015,0.7861364687550026,4.415358904547656,0.7291288416201906
2016,0.77405947666979,5.344210461576645,0.4962689349497028
