,R2,rmse,R2_classic
2003,0.4321409646334618,10.700578755642157,-1.0522999521588177
2004,0.7066988202175332,7.833143867614961,0.5697829620202566
2005,0.7675736442766463,5.801401261982634,0.5090857474267374
2006,0.8597182112264957,4.769945727936522,0.774621793878582
2007,0.6846426247561436,5.760342847731478,0.5877486104319485
2008,0.6826151114862433,6.787429753768905,0.18608221459603524
2009,0.6459164212958255,5.0215987741065025,0.5414309596479248
2010,0.7140610048456675,5.978951317806967,0.32532054370305186
2011,0.6295699006375782,5.214327803089155,0.6252196482920283
2012,0.6814678376338953,6.173514253434611,0.635585618164282
2013,0.7362901461292332,5.368744455122517,0.6384161715603632
2014,0.7342424964333722,4.613014285023849,0.7276758119764539
2015,0.6524538138200278,5.017338279806279,0.6479470974637787
2016,0.6973148560173781,7.098295013444186,0.11133163728284379
