,R2,rmse,R2_classic
2003,0.5686853502206355,7.851861697805816,-0.09948089240642077
2004,0.7534017135362103,6.5843655321298025,0.6960212216704469
2005,0.7868344712786638,4.897989178990976,0.6496815578465358
2006,0.8178426210923838,4.344687253579728,0.8130170178102313
2007,0.6742302345806465,5.384150583802114,0.6398363673480658
2008,0.6458214349433107,5.167282133266792,0.5282692443309063
2009,0.6896718824551303,4.665215733032619,0.604210585670417
2010,0.7109877178672147,4.667417894306986,0.588849497388257
2011,0.7110912209803147,4.632056147125368,0.7046786695135107
2012,0.6050790108574242,6.689779376705302,0.5720882729242467
2013,0.756479922712562,5.334726057229885,0.642983918201635
2014,0.7956626160729292,4.2834424673266955,0.7651976200433469
2015,0.7779974915596307,4.506246434983624,0.7178626261398942
2016,0.7643606305845145,5.446347998879833,0.4768305162289953
