,R2,rmse,R2_classic
2003,0.6893572525811448,6.877279980774253,0.15226578854691164
2004,0.7720949649643517,6.152591333346392,0.7345812873228565
2005,0.7931298982725483,4.374062889796399,0.7209321048065075
2006,0.8409539633811739,4.180565943562451,0.8268768286667826
2007,0.7268296628145058,5.0795944240790405,0.679429512124077
2008,0.6865028352046209,4.551271492511211,0.6340385594666008
2009,0.7505555574082622,3.936682792587044,0.7181736765132684
2010,0.7168625174195058,4.574670205422973,0.6050273417248075
2011,0.7348498693193894,4.467802319118116,0.7248509276746873
2012,0.7151499270516879,5.512386051774723,0.7094573801821489
2013,0.7217364342866293,4.755243218283428,0.7163328775141025
2014,0.8043152036889343,4.350657552223842,0.7577708419918199
2015,0.8077261807636249,3.8732001467547406,0.7902021456030373
2016,0.7449482277365151,5.1391964065496065,0.5341757857593441
