,R2,rmse,R2_classic
2003,0.6882224687050038,7.136404194304598,0.09175862330007578
2004,0.8024555268557738,5.952957617942061,0.7515259831561407
2005,0.810956838710824,4.1318681391758965,0.7507011558020928
2006,0.8252375481714507,4.287259893991593,0.817927370238101
2007,0.679839339369958,5.969377649906396,0.5572856768243294
2008,0.694567090196297,4.6594170937179635,0.6164402560518222
2009,0.7314688344966781,4.144928456141837,0.6875685179725546
2010,0.738680096813077,4.27405695737787,0.6552311164610147
2011,0.7362264336786336,4.393508338763798,0.7343131276548657
2012,0.6948371297143993,6.601440454988592,0.58331485441058
2013,0.7561120130818091,4.442422302796913,0.7524270366103912
2014,0.7873976581644665,4.581201360165727,0.7314189419180268
2015,0.7838958309425101,4.3925307004229355,0.7319225067859072
2016,0.7515383177644249,5.181554712512821,0.5264653039440961
