,R2,rmse,R2_classic
2003,0.5675239491110641,11.54869269279048,-0.8737209850149006
2004,0.705996405648402,6.657196436101381,0.6629438238846945
2005,0.7064557342111057,5.465470209151218,0.6526701607511751
2006,0.8296705041535671,4.7173719576593225,0.7795292427933989
2007,0.6640134471130729,5.364604492672587,0.6518594834680553
2008,0.6133124510088478,6.521084264615475,0.24444011054960668
2009,0.5892441551538025,5.044497073449475,0.5403209142893213
2010,0.6685110952447126,4.774073568120833,0.5997786362927232
2011,0.6486334819553717,5.542447107615836,0.5980391115970377
2012,0.625100421583715,7.254884585381972,0.4999511724154502
2013,0.5821698776675983,6.567051827211247,0.45899108584799597
2014,0.6561272056167753,5.270629956307905,0.652014182980279
2015,0.6694678106042529,4.982387667929744,0.6575977937131376
2016,0.7564576594176666,7.102640988256894,0.12758851335407018
